cell_idx,method,normalized_entropy,correction_magnitude
14,Harmony,0.34948570362964826,3.6803799239690265
15,Harmony,0.06338120929896356,4.022802148160136
16,Harmony,0.04381762100142819,3.6669288315811936
17,Harmony,0.03775578719074221,3.0385864927229878
18,Harmony,0.6896208083397806,3.282442359042702
19,Harmony,0.7439083099153349,3.0788299503807517
20,Harmony,0.2635853293471962,3.3235477280791654
21,Harmony,0.5334408688176567,3.4939069579188433
22,Harmony,0.3494857964931085,3.6803798320281262
23,Harmony,0.21973755790049507,3.575065222731444
24,Harmony,0.3496064661900826,3.57056892162003
25,Harmony,0.11501077287724094,3.150944113110524
26,Harmony,0.3495114833323748,3.5705858993193025
27,Harmony,0.3107155732902399,3.777277392510553
28,Harmony,0.37022886861451987,4.145584492677065
29,Harmony,0.7894081911394856,3.2630998619463374
30,Harmony,0.34950698221301985,3.680353350027064
31,Harmony,0.34951723973753535,3.570580043166186
32,Harmony,0.7601540571677848,3.2918453663174843
33,Harmony,0.7186712548316507,3.0330951281753102
34,Harmony,0.08525565603593512,3.9857972461778175
35,Harmony,0.3496103394636389,3.5704851794685526
36,Harmony,0.34960383109843,3.570490434985169
37,Harmony,0.05224904136171315,3.045805200478324
38,Harmony,0.7460284937364466,3.169150372963292
39,Harmony,0.7503600277002473,3.2889825197263423
40,Harmony,0.25131145048280185,3.5322243069304378
41,Harmony,0.7383956339278442,3.1575770568105224
42,Harmony,0.7411183142202252,3.260840602077433
43,Harmony,0.5270286241683814,3.348894266180555
44,Harmony,0.7124540026187212,3.2917835248487792
45,Harmony,0.7683261017698845,3.2359761875797317
46,Harmony,0.34951024115268736,3.5705856124985216
47,Harmony,0.019064841237441052,3.700072133459867
48,Harmony,0.34949570512709094,3.5706004759722805
49,Harmony,0.4240393568273299,3.500026328852283
50,Harmony,0.5548681248363149,3.4310424543224767
51,Harmony,0.6028596849953145,2.698991909839115
52,Harmony,0.7800070822301817,3.2651109836957244
53,Harmony,0.34955067374511606,3.5705472592093876
54,Harmony,0.7690079011092215,3.1527269309668267
55,Harmony,0.34972911180647,3.570354158694534
56,Harmony,0.06660161585028324,3.3420828086939913
57,Harmony,0.7384173504059347,3.213330595950162
58,Harmony,0.6279631186799055,2.7618642904976434
59,Harmony,0.5684182901408136,2.6727066831084514
60,Harmony,0.6257716412853533,3.775483125544713
61,Harmony,0.35017636922810724,3.5697490896210193
62,Harmony,0.0904369279663452,3.8941223741016633
63,Harmony,0.5936150919643427,3.589508959202582
64,Harmony,0.3581252136895121,3.8380541041258867
65,Harmony,0.7655674310249072,3.1416909999727443
66,Harmony,0.6848062615019002,2.827714814350844
67,Harmony,0.44622263872393514,3.441017818499629
68,Harmony,0.3494918667858046,3.680372937885423
69,Harmony,0.4821733618433748,4.03399537853823
70,Harmony,0.27894332517759735,3.280386833076676
71,Harmony,0.7455997658843975,3.0958802472953857
72,Harmony,0.6755231770070663,3.336138000464232
73,Harmony,0.7724828346113696,3.183564473747574
74,Harmony,0.49240894726811535,4.021874054906242
75,Harmony,0.5250185647160068,3.9780011368895827
76,Harmony,0.34951546648861564,3.570582017419023
77,Harmony,0.7799818035219582,3.241875797005306
78,Harmony,0.4074475409565976,3.249071418191767
79,Harmony,0.2993389179416325,3.531804323666341
80,Harmony,0.7414777960307192,3.308647026842108
81,Harmony,0.39243864071167706,3.431975755364304
82,Harmony,0.0013899661304095224,3.550214627639808
83,Harmony,0.6048806041485743,3.647989833434249
84,Harmony,0.47799395151504914,3.4071901096365482
85,Harmony,0.36349954638890053,2.6879073817934587
86,Harmony,0.34948916654940293,3.5706036678955786
87,Harmony,0.7655148932098036,3.1877176523470006
88,Harmony,0.5904954354997821,3.8134982603601637
89,Harmony,0.34950199275381455,3.6803599865706635
90,Harmony,0.5995456331927091,3.5872129325376103
91,Harmony,0.6763991975837385,3.3579901300742447
92,Harmony,0.7226002555659585,3.1388447236116033
93,Harmony,0.555958487951055,2.692396722072545
94,Harmony,0.3495231324741933,3.5705785153299434
95,Harmony,0.6069452807792396,2.7492683010675876
96,Harmony,0.47397889854216285,3.5708232185052418
97,Harmony,0.5516315576301878,3.936774024266996
98,Harmony,0.5663194103778948,2.675609518062491
99,Harmony,0.38520880639758076,3.4087418504486116
100,Harmony,0.354459448913097,3.6142593075024445
101,Harmony,0.7158439347131551,3.006524993764305
102,Harmony,0.5919827622867653,3.635289422314456
103,Harmony,0.6348129844927846,3.3912218841148136
104,Harmony,0.7681986654600882,3.1861623123682334
105,Harmony,0.41817494812430767,3.7308733962876315
106,Harmony,0.22814197376452508,3.3574119569954886
107,Harmony,0.7697200580486859,3.0336411997805284
108,Harmony,0.21965755580612353,3.299464395302884
109,Harmony,0.47808464898553793,3.5937655482745012
110,Harmony,0.5963488073192361,3.614998500837396
111,Harmony,0.7352876113664374,3.2950266260907273
112,Harmony,0.6303083350530487,3.7663992790344483
113,Harmony,0.3495127350811822,3.5705860253824646
114,Harmony,0.7989778859545253,3.2448832730373502
115,Harmony,0.704198165974585,3.3551739637401945
116,Harmony,0.47550681036709835,3.5730926913894425
117,Harmony,0.24290845828494978,3.110450050899807
118,Harmony,0.12595366549441736,3.1801706434169543
119,Harmony,0.34949506134151653,3.6803689755188285
120,Harmony,0.5438594247569285,3.9496681866122523
121,Harmony,0.20281377002716738,2.57689997078236
122,Harmony,0.726598658840373,3.0543453254501824
123,Harmony,0.4678267620785515,3.6527487319045244
124,Harmony,0.3985943846361361,3.5630480388580525
125,Harmony,0.4986337605371532,2.618483168627035
126,Harmony,0.04040276976982375,3.6537010250213733
127,Harmony,0.22184685975218876,3.2899111895573534
128,Harmony,0.775358164209579,3.3150817409443576
129,Harmony,0.7667060421110775,3.29587487899184
130,Harmony,0.7624540122079234,3.301170816746255
131,Harmony,0.764342709306972,3.216995841682789
132,Harmony,0.7562702282315431,3.269962061174841
133,Harmony,0.7725476356294753,3.130380499416675
134,Harmony,0.40890227076375,3.6508926859505877
135,Harmony,0.7708898777174205,3.2648587956998014
136,Harmony,0.30474031658795814,4.022467839260608
137,Harmony,0.5455879413023379,3.5539971149342593
138,Harmony,0.7321732997419779,3.33268448843186
139,Harmony,0.7445288365174975,2.947098470356028
140,Harmony,0.6245951634374791,3.6763743728564755
141,Harmony,0.6021093875532363,3.3689106619006894
142,Harmony,0.7169469262010879,3.3439549526729557
143,Harmony,0.37147491938567834,3.623936509718058
144,Harmony,0.7198263711304574,3.3438712159105677
145,Harmony,0.6065231471264386,3.5916153283250374
146,Harmony,0.35828873570216907,3.4192623399088644
147,Harmony,0.591838753107369,3.528025131497803
148,Harmony,0.4695820386294734,3.7694244664040926
149,Harmony,0.46104946154606574,3.561056511706815
150,Harmony,0.6661067812994599,3.4248342898408546
151,Harmony,0.4664468341517249,3.5759165663385626
152,Harmony,0.6523770953693036,3.3557147730034256
153,Harmony,0.7747572228315374,3.2810652162908576
154,Harmony,0.7774530470259516,3.202493267238224
155,Harmony,0.5350802339637406,3.964658933734792
156,Harmony,0.5842060235558189,3.6534323682665932
157,Harmony,0.6184345934707446,3.4772973624126315
158,Harmony,0.5928959226916104,3.609618337103737
159,Harmony,0.5571228263202984,3.927986324872221
160,Harmony,0.5517315494217251,3.5971153921178622
161,Harmony,0.7619674474050608,3.299225970037815
162,Harmony,0.4512367615213467,3.152276983171997
163,Harmony,0.24336642573484302,3.4520652726821863
164,Harmony,0.34970976863616227,3.5703717662566046
165,Harmony,0.5947906013688257,3.8599950886135765
166,Harmony,0.7381243346098342,3.288250794919331
167,Harmony,0.1183171224460937,3.9573333555990033
168,Harmony,0.3495699140433513,3.570536728329086
169,Harmony,0.34969542524323044,3.680041548000647
170,Harmony,0.6353054363051451,2.8659662185709984
171,Harmony,0.1794638540997464,3.310662145906623
172,Harmony,0.21536234695342385,3.1853602534703542
173,Harmony,0.34952666613255645,3.5705711806446905
174,Harmony,0.42307356576054733,4.099625156583788
175,Harmony,0.7740545087437093,3.245674182564715
176,Harmony,0.7189919556127723,3.341050206651903
177,Harmony,0.5069533006631799,3.6141727656188927
178,Harmony,0.46717791978572465,4.052161477154351
179,Harmony,0.4779461810346274,3.3025041958931145
180,Harmony,0.39251556339427873,3.3697669689944543
181,Harmony,0.4472492273382066,4.075530971209116
182,Harmony,0.7629829285049577,3.275952657029638
183,Harmony,0.6297803804240307,3.7706793438132786
184,Harmony,0.5042865735135934,3.6251481873719738
185,Harmony,0.7759758373133493,3.205293546060135
186,Harmony,0.7547313446968832,3.277887269481982
187,Harmony,0.4379612599036438,3.686638854900991
188,Harmony,0.5911797081642552,3.6325784130648273
189,Harmony,0.3494865317291369,3.6803790711169313
190,Harmony,0.739354320680184,3.312828892456818
191,Harmony,0.7775112843897435,3.239696166803266
192,Harmony,0.6002028653063384,3.614165306794133
193,Harmony,0.5948202698253657,3.600110567168368
194,Harmony,0.44685519378251454,3.6857880905726303
195,Harmony,0.6883021580302576,2.8616749998023128
196,Harmony,0.13837345237641302,4.345741828605107
197,Harmony,0.5238675910046817,3.981534858910539
198,Harmony,0.5739714281791359,3.901563337757807
199,Harmony,0.7907459641325504,3.293664299662
200,Harmony,0.19019303379184727,3.170121253274852
201,Harmony,0.7458800751287913,3.2074782282491596
202,Harmony,0.24045460553033737,3.793214517544541
203,Harmony,0.7126531110681417,3.1726528507075833
204,Harmony,0.7395631295840802,3.3220624819584414
205,Harmony,0.4931975042706426,3.7864537788898742
206,Harmony,0.7245932970513855,2.985897528354331
207,Harmony,0.4856496215389896,3.528845265320834
208,Harmony,0.13529016722618706,3.7146835806673493
209,Harmony,0.7785297463970559,3.0999374698290385
210,Harmony,0.3497853207591346,3.5702757646216696
211,Harmony,0.0006377280162830426,3.0093201961820064
212,Harmony,0.8164359856198972,3.044715733278148
213,Harmony,0.5928364384624888,3.575386715492152
214,Harmony,0.5930464849860233,3.5234542601040015
215,Harmony,0.7596709255792954,3.109185876272146
216,Harmony,0.7544586438344019,3.3172746553382666
217,Harmony,0.26644274102831933,3.0585402939088846
218,Harmony,0.43711956183632605,3.3861029796936988
219,Harmony,0.7420317539567769,3.2766366906834574
220,Harmony,0.5735946232788737,3.414186556380721
221,Harmony,0.6263487419091275,3.694012861103776
222,Harmony,0.7703479772801611,3.2187209544782505
223,Harmony,0.5738530249225173,3.558494788106088
224,Harmony,0.684195910211229,2.909346124679962
225,Harmony,0.34951896421446643,3.570577750291617
226,Harmony,0.3494866154507003,3.6803789814313066
227,Harmony,0.7397817907629303,2.921882859977371
228,Harmony,0.48827149089052596,3.9398306793280504
229,Harmony,0.35171364968209085,3.67506329922381
230,Harmony,0.18539309193509462,3.6230500863137376
231,Harmony,0.6176998811617733,3.500196588042871
232,Harmony,0.5004107279954918,4.011509722586242
233,Harmony,0.7058751800782729,2.9436882214228532
234,Harmony,0.6355912284396203,2.831213537793298
235,Harmony,0.603463967635546,3.6580572928852417
236,Harmony,0.44694438100620476,3.002300921050481
237,Harmony,0.8010135512246067,3.3367381999910823
238,Harmony,0.6020489983177362,3.6298530143218093
239,Harmony,0.06954829056448462,3.995965284829932
240,Harmony,0.7425310683576524,3.325832795767043
241,Harmony,0.34988086482598374,3.679683089562823
242,Harmony,0.3497168795087416,3.570360613460358
243,Harmony,0.24472556634799533,3.8199183831794152
244,Harmony,0.6745305883785183,2.957133035646691
245,Harmony,0.2496142369171135,3.3307298028044885
246,Harmony,0.7342997762586561,3.1359117926804547
247,Harmony,0.34961225390079587,3.5704833127210187
248,Harmony,0.3494886695532387,3.6803767098196998
249,Harmony,0.3615784982368734,3.528339206859002
250,Harmony,0.5971458690269177,3.633694285642398
251,Harmony,0.7677259644073696,3.261520472466588
252,Harmony,0.6064351989354091,3.6379398709653823
253,Harmony,0.7635927356792408,3.3125893501331705
254,Harmony,0.04830698709218694,4.028529908075777
255,Harmony,0.31889849603223547,3.789746162772145
256,Harmony,0.7596975749615152,3.2966556119633257
257,Harmony,0.447569352314581,4.074053953221834
258,Harmony,0.6312895723147769,2.7860754461518398
259,Harmony,0.6056989721122777,2.7609987353664747
260,Harmony,0.27529505758197537,3.826465080243391
261,Harmony,0.6038777442395583,3.8415216303930286
262,Harmony,0.489409327617582,4.0243055928701965
263,Harmony,0.5966623474924629,3.648682624081893
264,Harmony,0.4752782557256005,3.7232249727677074
265,Harmony,0.349508379837404,3.5705942724103186
266,Harmony,0.5931033645654171,3.5874836560944723
267,Harmony,0.5913636131357951,3.633483828780038
268,Harmony,0.3495367494734861,3.570560862855596
269,Harmony,0.7194302808268984,3.0769235949410865
270,Harmony,0.5944612906659336,3.6009887369276794
271,Harmony,0.6101356593873867,3.6492522553299303
272,Harmony,0.34949128179623185,3.6803736348856533
273,Harmony,0.3494867454759946,3.6803788429455486
274,Harmony,0.32813222822002414,3.525447946658278
275,Harmony,0.7700639965263253,3.2937954461641508
276,Harmony,0.7078356055373465,3.0923610558224146
277,Harmony,0.48531879821646184,4.0313344748445115
278,Harmony,0.5249290045574543,3.9789046440758997
279,Harmony,0.4044235249574398,3.499540913335982
280,Harmony,0.3472063651455807,3.676170773329145
281,Harmony,0.643348264774334,3.3218701719995742
282,Harmony,0.6533195583518486,2.830776952002045
283,Harmony,0.3495244087165407,3.5705729418918293
284,Harmony,0.34551728247024854,3.139115532522317
285,Harmony,0.2948885654272868,3.391768600361386
286,Harmony,0.4292045631132243,3.8065099091235175
287,Harmony,0.41851564714992345,3.60193879652719
288,Harmony,0.48275410328326335,3.6383262434793826
289,Harmony,0.34950611293658534,3.5705961912255404
290,Harmony,0.7355419171657978,3.3416783272268336
291,Harmony,0.34962527279829864,3.5704665356035608
292,Harmony,0.704686324630554,3.3570418269976012
293,Harmony,0.6151152565801709,2.7815642687400897
294,Harmony,0.3174910626312226,3.4833738596024513
295,Harmony,0.6573512500001673,3.359645890032301
296,Harmony,0.49533002188715297,3.3616718529517104
297,Harmony,0.2685027589431831,3.473997763423497
298,Harmony,0.34948850187020186,3.570604211718179
299,Harmony,0.34954653364781524,3.6802956822287887
300,Harmony,0.7792277345151514,3.310826112526468
301,Harmony,0.7358576135051219,3.2122678739982264
302,Harmony,0.7742711291712517,3.282250217655729
303,Harmony,0.7992651465663125,3.3058273277885903
304,Harmony,0.7151938034786746,2.870727382626605
305,Harmony,0.7623964485405667,3.3228173347101086
306,Harmony,0.34952616716628393,3.5705718792090093
307,Harmony,0.42188835548701115,3.487263225704437
308,Harmony,0.7057069851822015,2.988848935489116
309,Harmony,0.6831940875594181,3.3540034674636208
310,Harmony,0.6272293281702919,2.728798173759215
311,Harmony,0.402549395971323,4.119957540909488
312,Harmony,0.5464761340854912,3.417303900199111
313,Harmony,0.0795204497413607,3.1554546553012477
314,Harmony,0.29748090212536066,3.7669870629445703
315,Harmony,0.7852399610762671,3.221326129383791
316,Harmony,0.1660504273612961,3.238434745588979
317,Harmony,0.34949203664033757,3.6803727214753015
318,Harmony,0.6754833676982243,2.8185512931691066
319,Harmony,0.2849176561393021,3.8426422738077366
320,Harmony,0.6148879575910905,3.5400299927328205
321,Harmony,0.6989849087317467,3.35172668108814
322,Harmony,0.15612531259215484,3.455072336324251
323,Harmony,0.3494880131465983,3.6803774526840365
324,Harmony,0.3495673112974586,3.680262860200946
325,Harmony,0.6117921905246396,3.4790184357288325
326,Harmony,0.34949716020336774,3.680366305331571
327,Harmony,0.7609583280468573,3.0597687261966113
328,Harmony,0.6555126578239776,3.6646899693379003
329,Harmony,0.2271939964388124,3.0762725164814366
330,Harmony,0.625543468026205,3.3674542910340537
331,Harmony,0.6200176287830685,3.6640985690348225
332,Harmony,0.5064552862937387,4.003413974725577
333,Harmony,0.7129581776160904,3.330780732867757
334,Harmony,0.19635169353990528,3.5414844536388412
335,Harmony,0.07207934800686645,3.6040757605959555
336,Harmony,0.39630899903759925,3.7556568525534817
337,Harmony,0.657998968929393,3.301885789509979
338,Harmony,0.451960924372321,3.3530946343540577
339,Harmony,0.4035279748610006,3.0147502789244838
340,Harmony,0.44112057455149617,3.4998373343382156
341,Harmony,0.49739001320362025,3.50193497182896
342,Harmony,0.4930775113674032,4.020087576643188
343,Harmony,0.7739321402974964,3.3123596314936314
344,Harmony,0.6178281954107826,3.6106762274970947
345,Harmony,0.6490421246986349,2.767026178774265
346,Harmony,0.5647691561943221,3.3914006032065713
347,Harmony,0.5939464437829693,3.6494264723577308
348,Harmony,0.5821399038183165,3.4420934166556396
349,Harmony,0.6022741301496022,2.833177627364077
350,Harmony,0.7290864713873193,3.3341236008429935
351,Harmony,0.528715481482933,3.1712721520357743
352,Harmony,0.560881030694982,3.356816010337495
353,Harmony,0.5790186618729282,3.5174629700405142
354,Harmony,0.12909188477275177,3.5408014533671257
355,Harmony,0.5994337337266873,3.5823058029045276
356,Harmony,0.2965216341722896,4.069548003087655
357,Harmony,0.6320379494955856,3.348336738356895
358,Harmony,0.755796002755069,3.307256566517338
359,Harmony,0.2908812172357446,3.8361959169577493
360,Harmony,0.5728240224104667,2.7054878769153143
361,Harmony,0.750116940775451,3.2650859009571285
362,Harmony,0.766965590756357,3.21348989315835
363,Harmony,0.7489221368481801,3.304036301735245
364,Harmony,0.7156857879753501,3.3405836497465677
365,Harmony,0.14039919957231886,3.5518186473002706
366,Harmony,0.7365495204012323,3.170874063306267
367,Harmony,0.41661052407193216,3.1065765839767923
368,Harmony,0.7766193906577,3.1770508582732018
369,Harmony,0.37551913768648243,3.4986706038269206
370,Harmony,0.5715315703181063,3.406233227880539
371,Harmony,0.7686289984898975,3.2218553603707694
372,Harmony,0.7574314732866233,3.2856888653474883
373,Harmony,0.5928186029877462,3.606645677947641
374,Harmony,0.7620676655664843,3.4034867083311244
375,Harmony,0.7854655584008455,3.204435437088292
376,Harmony,0.2676124036999145,3.460084004001988
377,Harmony,0.49149412558506445,2.7397061953153083
378,Harmony,0.5316394485790397,3.615601393461073
379,Harmony,0.1808674116086357,3.35381938009599
380,Harmony,0.7549941392841187,3.1159692640849674
381,Harmony,0.6878310548358105,3.0515502386519437
382,Harmony,0.5867278953536973,3.5148393805024005
383,Harmony,0.35133056003385577,3.5678529801650174
384,Harmony,0.698987530203925,3.432737709768818
385,Harmony,0.34948781415504204,3.680377674981593
386,Harmony,0.34395072097321405,3.781989571128612
387,Harmony,0.4048657592443693,3.7047539971521943
388,Harmony,0.7760145444249588,3.231799520863449
389,Harmony,0.5904819522904343,3.6463609292133046
390,Harmony,0.23683074435541673,3.347843013099001
391,Harmony,0.5900716262845941,3.6434874182035872
392,Harmony,0.4988954486473185,4.012361664409238
393,Harmony,0.05859794351457927,3.4380892648782955
394,Harmony,0.7486097085269999,3.168008392847349
395,Harmony,0.037139739060730405,3.6902516943845405
396,Harmony,0.34949318947395575,3.6803713243537177
397,Harmony,0.3494856940549622,3.680379957938249
398,Harmony,0.3494863815638737,3.6803792276349188
399,Harmony,0.3494972596786953,3.6803661732318895
400,Harmony,0.7470974180327916,3.3075065048223697
401,Harmony,0.4005919509035217,3.735391793389229
402,Harmony,0.34948657468358935,3.6803790341577893
403,Harmony,0.5951221755475027,3.5985622186736603
404,Harmony,0.5500489983231786,3.940269450854765
405,Harmony,0.8209022373394617,3.299291567079841
406,Harmony,0.06373231563346882,4.022806111848779
407,Harmony,0.6835228832065011,2.846590846565865
408,Harmony,0.3495750879663483,3.5705223291761734
409,Harmony,0.45919115090624374,3.8647520567495155
410,Harmony,0.5629657520477794,3.9340780575197236
411,Harmony,0.753776397559022,3.128433937142665
412,Harmony,0.8253720318685246,3.298324040988095
413,Harmony,0.2138025421840048,3.7384205611194674
414,Harmony,0.6273638843330994,3.773498615981702
415,Harmony,0.3781248958763156,3.450865319011744
416,Harmony,0.5980295973811206,3.227620907011459
417,Harmony,0.7428779949904321,3.460543915410192
418,Harmony,0.19061864922343097,3.5756294457221878
419,Harmony,0.7198426703056744,2.9012038409173413
420,Harmony,0.6855450559107374,2.9745712361479812
421,Harmony,0.331830496232368,3.7542516025273343
422,Harmony,0.7427197018825765,3.111844688703977
423,Harmony,0.6999729338061798,3.5439300242332834
424,Harmony,0.5019129630385614,4.008335897777392
425,Harmony,0.10123124483389766,3.8711975085141104
426,Harmony,0.467520002445375,3.57892574860806
427,Harmony,0.7635062944335662,3.1683485503577504
428,Harmony,0.7756743294202249,3.1890773379519937
429,Harmony,0.5779199000035709,2.702651300604281
430,Harmony,0.7218222819705815,3.3518553032092213
431,Harmony,0.08297274652784799,4.01291841721871
432,Harmony,0.7842672799683321,3.1629032450423082
433,Harmony,0.5989947973105785,3.598712988407541
434,Harmony,0.5417124386068786,3.953028437111231
435,Harmony,0.2353657492582904,3.295157268321402
436,Harmony,0.7517598118025124,3.049781008346141
437,Harmony,0.7723556347604214,3.232346045652231
438,Harmony,0.7843243094981698,3.2994954613366967
439,Harmony,0.5137098182886763,3.234674819846937
440,Harmony,0.2754434536173102,3.3014614408637075
441,Harmony,0.5013241722576265,3.4549565316075848
442,Harmony,0.7501833792914504,3.318104260881627
443,Harmony,0.38694646622967105,2.681352688746382
444,Harmony,0.5982583668789307,3.5998719465175393
445,Harmony,0.08261123115674203,3.360491542469496
446,Harmony,0.020854737405375877,3.0476564834427617
447,Harmony,0.7577846640776875,3.277955090053282
448,Harmony,0.7731513806254237,3.264962053858975
449,Harmony,0.7674942841243172,3.1937125170847023
450,Harmony,0.600419455317928,3.8489684591836095
451,Harmony,0.32769318543408793,3.654690651184759
452,Harmony,0.6979479271761421,3.3453135737574784
453,Harmony,0.3495063078629417,3.680354167090804
454,Harmony,0.4396062983869609,3.6124778750650237
455,Harmony,0.2809848181383172,3.82281765235642
456,Harmony,0.6252107450958557,3.4934247277970476
457,Harmony,0.7142752078451794,2.9749241104803983
458,Harmony,0.7687806436277608,3.2694297431758224
459,Harmony,0.594179377361559,3.650115409346869
460,Harmony,0.6680643438401496,2.8843211249573684
461,Harmony,0.4451961614534304,3.4669007189832945
462,Harmony,0.2556789777548894,4.223968199963177
463,Harmony,0.8146453054500409,3.3131760415353377
464,Harmony,0.7254028863933157,3.34246938144514
465,Harmony,0.3053786666225632,3.79093946528718
466,Harmony,0.6853790077948632,2.9721115002297074
467,Harmony,0.34951061457054816,3.570588535948481
468,Harmony,0.3087942056167994,3.1537714920025555
469,Harmony,0.5306081871855546,3.04007342380136
470,Harmony,0.7142982880258734,2.9735636518556054
471,Harmony,0.6574966396562628,2.829606976476581
472,Harmony,0.6022391657652924,3.6399170999300514
473,Harmony,0.5927181773297321,3.5955893157393732
474,Harmony,0.41256227582148625,3.30981431154368
475,Harmony,0.335261547915303,3.7309066657371446
476,Harmony,0.5940321108993528,3.5986910491152972
477,Harmony,0.7023178047105799,2.961012646850852
478,Harmony,0.28817257969201915,3.82384257917815
479,Harmony,0.39483715447501044,3.339487526069437
480,Harmony,0.7558386959122175,3.3349550729711397
481,Harmony,0.62176156028531,3.6325856757939685
482,Harmony,0.1576650147031539,3.0968212521362717
483,Harmony,0.6310637790553761,3.758555350183785
484,Harmony,0.7571751013406953,3.0904916639001785
485,Harmony,0.7046719843508397,3.3113717614897946
486,Harmony,0.34950347279628086,3.680358006213018
487,Harmony,0.3497038949501027,3.570376381279673
488,Harmony,0.6550052491630091,3.3500316848992093
489,Harmony,0.21693834664901018,3.242251678504166
490,Harmony,0.724781713267105,3.339772657809968
491,Harmony,0.7511235638824121,3.1988534579017407
492,Harmony,0.7791243481720393,3.2019875225621504
493,Harmony,0.1390860849784027,3.5821574138423276
494,Harmony,0.40293059118383145,4.006398043984713
495,Harmony,0.057510169138540915,3.691277801564311
496,Harmony,0.7779920159928322,3.0418458245527233
497,Harmony,0.6135198368274756,3.661214256804469
498,Harmony,0.10475029166312132,3.0472792586791004
499,Harmony,0.552435127287729,3.9365418136610217
500,Harmony,0.3494879539814601,5.662304544346469
501,Harmony,0.34962838828459825,3.4623754655269967
502,Harmony,0.7435913398206799,3.0620637774491124
503,Harmony,0.6104802241356391,4.985579121036914
504,Harmony,0.6148128340612645,5.006200371593845
505,Harmony,0.42945032512184533,4.69828267816491
506,Harmony,0.4885490133197563,3.144203901714919
507,Harmony,0.6244664109001797,4.9451022843962145
508,Harmony,0.4661207377757643,3.444931294252721
509,Harmony,0.3495064915170596,5.662272797122395
510,Harmony,0.6130507718776445,5.003832763989886
511,Harmony,0.6310672842254985,4.949806787388174
512,Harmony,0.349491619883061,5.662298793610847
513,Harmony,0.007698898952311679,3.5543921691674
514,Harmony,0.61436866237199,4.984278489720065
515,Harmony,0.6267433666250259,4.975710588823893
516,Harmony,0.6109222439957903,4.988956768342439
517,Harmony,0.6284128905065973,4.9258897518495735
518,Harmony,0.620466894542057,4.826264456049054
519,Harmony,0.1184486089037176,3.523123650403482
520,Harmony,0.7556823095390507,2.9814654762939865
521,Harmony,0.4905183594922346,3.162234045199544
522,Harmony,0.4529211531374893,3.549269868363948
523,Harmony,0.3495187009119862,5.6622499146739385
524,Harmony,0.03919947387938971,3.3345838648962096
525,Harmony,0.6074542964335615,4.978936224288202
526,Harmony,0.7255968374229812,3.063327078070587
527,Harmony,0.7539647350148636,2.9936248841967235
528,Harmony,0.7299861000524005,3.0680049108958727
529,Harmony,0.40522238058098975,3.6770682619149624
530,Harmony,0.7469885063235223,3.0024919936629146
531,Harmony,0.7844495101061522,3.006250251731459
532,Harmony,0.3495106020008271,3.4624130130626685
533,Harmony,0.3669904371366533,4.772113902935224
534,Harmony,0.5814780750283196,4.706849610988884
535,Harmony,0.5163581679348868,3.4994031670952648
536,Harmony,0.3495552224670058,3.462388175455848
537,Harmony,0.5175687226652728,4.462792251499553
538,Harmony,0.31173034432309277,3.2483055812005066
539,Harmony,0.34953558572920346,3.462407002887558
540,Harmony,0.5977875983065803,4.959310279668181
541,Harmony,0.4596428978018464,4.253319731043771
542,Harmony,0.510197136009725,3.2785430217647726
543,Harmony,0.7125191356334049,3.195662319139319
544,Harmony,0.782409194777197,3.0853442771968873
545,Harmony,0.5037996937226659,3.4676447039887877
546,Harmony,0.5114527041390021,3.428881915759671
547,Harmony,0.34948978905778605,5.662301760063936
548,Harmony,0.5484469606687145,4.5681798713163175
549,Harmony,0.5973572939541355,4.828893798349375
550,Harmony,0.732812054416662,2.9468645935428914
551,Harmony,0.7451773734148953,3.0291688833538837
552,Harmony,0.3886197215175413,3.8959992090068454
553,Harmony,0.43617880067442155,3.4175833362067607
554,Harmony,0.3497483916584947,3.4622674709598678
555,Harmony,0.3750961803846758,3.7082004746006634
556,Harmony,0.5140309434218103,3.8316266298787696
557,Harmony,0.6165968290966909,4.992361628379169
558,Harmony,0.1975357619314094,4.0967677318270255
559,Harmony,0.32307675729184193,3.344161354938073
560,Harmony,0.628389221834335,4.980201224752621
561,Harmony,0.6308210506189548,4.919657915060807
562,Harmony,0.7569011838595596,2.9658709808732344
563,Harmony,0.34952227274375464,5.6622428922439205
564,Harmony,0.5988959431790177,4.88812017091972
565,Harmony,0.3120547072160284,3.873523713792434
566,Harmony,0.5948063425065105,4.830115457339956
567,Harmony,0.37385318766157194,4.107722553002288
568,Harmony,0.5239983743610033,2.9084009327862175
569,Harmony,0.3215526544347528,3.311424525901587
570,Harmony,0.7248529931913771,3.0761452514131653
571,Harmony,0.6345180401561218,4.94919637035792
572,Harmony,0.3495126165787304,5.662261434780987
573,Harmony,0.6253231501521695,4.966322324855919
574,Harmony,0.6258655070867807,4.938376794527036
575,Harmony,0.7611002545830184,3.1018840013821407
576,Harmony,0.5724855950995444,3.328130441668364
577,Harmony,0.34949255586954797,5.66229725653282
578,Harmony,0.34950867774224886,5.66226875675572
579,Harmony,0.31932458374192335,4.076051761574617
580,Harmony,0.611415245270436,4.980631004101391
581,Harmony,0.4706747827170996,3.651080775027558
582,Harmony,0.3495097076761337,3.462413131795283
583,Harmony,0.40914802983772564,3.726777247388296
584,Harmony,0.3496699164002972,3.462318186942556
